"Subject","type"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_4415/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@22_5920/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_2200/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4652/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_5902/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/08ir003/g31_16","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_3851/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_0648/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_4508/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3437/xm1-102","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/208/071-220","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_6355/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_5986/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@23_1749/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/001/b21_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/sa096a/101_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/mc081b/10","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/repair/145/071sf-23","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/lotstep/029/071-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/ve036a/101_25","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@22_0766/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/21ir052/g14_20","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_2887/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/116/09","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3892/xm1-226","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_1738/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/me104b/10","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2705/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/esec/pd048a/101","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/253/091_7","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/instability/so135a/101di-4","https://w3id.org/italia/env/onto/core#Instability"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_5583/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/10ir002/mt","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/228/99","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/instability/16ir405/g11di-2","https://w3id.org/italia/env/onto/core#Instability"
"https://w3id.org/italia/env/ld/ihi/lot/cn125a/101","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@22_0639/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_5349/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_0655/xm1-217","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@19_0255/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pc001a/1027_25","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_7308/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/031/081_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/me212b/101","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_4107/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/065/991-120","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/bl053c/101_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/110/091-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/repair/227/091sf-26","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/economicindicator/327/085_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/fg004a/101_13","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4598/xm1-172","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/635/99","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/339/991","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/132/061-150","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/al028a/10","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@19_0370/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/businessentity/066033","http://purl.org/goodrelations/v1#BusinessEntity"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pz007a/101_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pu090a/101_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_3525/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/intervention/maaf@22_0113/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/08ir032/g11-175","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_4902/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_3149/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/pg007a/1024_9","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/fr053a/101-142","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/078/091-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/368/098-225","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/intervention/101/98","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/agreement/138/07","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_1370/xm1-215","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/cz132b/101_12","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_1312/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_1704/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lithology/140/021lf-5","https://w3id.org/italia/env/onto/core#Lithology"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_2508/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_5977/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/317/091","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/19irb26/g11","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dpc@22_6687/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/495/021_11","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/119/996-150","https://w3id.org/italia/env/onto/core#LotStep"
