id,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2004/02/skos/core#notation
https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů/položky/dpč,[http://www.w3.org/2004/02/skos/core#ConceptScheme],[https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů],["Typy pracovních vztahů"@cs, "Dohoda o pracovní činnosti"@cs, "Agreement to Perform Work"@en],["dpč"]
https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů/položky/dpp,[http://www.w3.org/2004/02/skos/core#ConceptScheme],[https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů],["Typy pracovních vztahů"@cs, "Dohoda o provedení práce"@cs, "Agreement to Complete a Job"@en],["dpp"]
https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů/položky/plný-úvazek,[http://www.w3.org/2004/02/skos/core#ConceptScheme],[https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů],["Typy pracovních vztahů"@cs, "Pracovní poměr - plný úvazek"@cs, "Full time employment"@en],["plný-úvazek"]
https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů/položky/zkrácený-úvazek,[http://www.w3.org/2004/02/skos/core#ConceptScheme],[https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů],["Typy pracovních vztahů"@cs, "Pracovní poměr - zkrácený úvazek"@cs, "Part time employment"@en],["zkrácený-úvazek"]
https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů/položky/služební-poměr,[http://www.w3.org/2004/02/skos/core#ConceptScheme],[https://data.mvcr.gov.cz/zdroj/číselníky/typy-pracovních-vztahů],["Typy pracovních vztahů"@cs, "Služební poměr"@cs, "Civil service employment"@en],["služební-poměr"]
